family_id	family_name	root	leaf	entrez_gene_id	gene_symbol
26	Zinc fingers	1	0	7561	ZNF14
26	Zinc fingers	1	0	7562	ZNF708
26	Zinc fingers	1	0	7564	ZNF16
26	Zinc fingers	1	0	7565	ZNF17
26	Zinc fingers	1	0	7566	ZNF18
26	Zinc fingers	1	0	7567	ZNF19
26	Zinc fingers	1	0	7568	ZNF20
26	Zinc fingers	1	0	7569	ZNF182
26	Zinc fingers	1	0	7570	ZNF22
26	Zinc fingers	1	0	7571	ZNF23
26	Zinc fingers	1	0	7572	ZNF24
26	Zinc fingers	1	0	7574	ZNF26
26	Zinc fingers	1	0	7576	ZNF28
26	Zinc fingers	1	0	7579	ZSCAN20
26	Zinc fingers	1	0	7580	ZNF32
26	Zinc fingers	1	0	7581	ZNF33A
26	Zinc fingers	1	0	7582	ZNF33B
26	Zinc fingers	1	0	7584	ZNF35
26	Zinc fingers	1	0	7586	ZKSCAN1
26	Zinc fingers	1	0	7587	ZNF37A
26	Zinc fingers	1	0	7589	ZSCAN21
26	Zinc fingers	1	0	7592	ZNF41
26	Zinc fingers	1	0	7593	MZF1
26	Zinc fingers	1	0	7594	ZNF43
26	Zinc fingers	1	0	7596	ZNF45
26	Zinc fingers	1	0	7597	ZBTB25
26	Zinc fingers	1	0	7608	ZNF56
26	Zinc fingers	1	0	7620	ZNF69
26	Zinc fingers	1	0	7621	ZNF70
26	Zinc fingers	1	0	7624	ZNF73
26	Zinc fingers	1	0	7625	ZNF74
26	Zinc fingers	1	0	7626	ZNF75D
26	Zinc fingers	1	0	7627	ZNF75A
26	Zinc fingers	1	0	7629	ZNF76
26	Zinc fingers	1	0	7633	ZNF79
26	Zinc fingers	1	0	7634	ZNF80
26	Zinc fingers	1	0	7637	ZNF84
26	Zinc fingers	1	0	7638	ZNF221
26	Zinc fingers	1	0	7639	ZNF85
26	Zinc fingers	1	0	7643	ZNF90
26	Zinc fingers	1	0	7644	ZNF91
26	Zinc fingers	1	0	7652	ZNF99
26	Zinc fingers	1	0	7673	ZNF222
26	Zinc fingers	1	0	7675	ZNF121
26	Zinc fingers	1	0	7678	ZNF124
26	Zinc fingers	1	0	7681	MKRN3
26	Zinc fingers	1	0	7682	MKRN4P
26	Zinc fingers	1	0	7683	MKRN5P
26	Zinc fingers	1	0	7686	MKRN7P
26	Zinc fingers	1	0	7690	ZNF131
26	Zinc fingers	1	0	7691	ZNF132
26	Zinc fingers	1	0	7692	ZNF133
26	Zinc fingers	1	0	7693	ZNF134
26	Zinc fingers	1	0	7694	ZNF135
26	Zinc fingers	1	0	7695	ZNF136
26	Zinc fingers	1	0	7697	ZNF138
26	Zinc fingers	1	0	7699	ZNF140
26	Zinc fingers	1	0	7700	ZNF141
26	Zinc fingers	1	0	7701	ZNF142
26	Zinc fingers	1	0	7702	ZNF143
26	Zinc fingers	1	0	7703	PCGF2
26	Zinc fingers	1	0	7704	ZBTB16
26	Zinc fingers	1	0	7705	ZNF146
26	Zinc fingers	1	0	7706	TRIM25
26	Zinc fingers	1	0	7707	ZNF148
26	Zinc fingers	1	0	7709	ZBTB17
26	Zinc fingers	1	0	7710	ZNF154
26	Zinc fingers	1	0	7711	ZNF155
26	Zinc fingers	1	0	7712	ZNF157
26	Zinc fingers	1	0	7716	VEZF1
26	Zinc fingers	1	0	7718	ZNF165
26	Zinc fingers	1	0	7726	TRIM26
26	Zinc fingers	1	0	7727	ZNF174
26	Zinc fingers	1	0	7728	ZNF175
26	Zinc fingers	1	0	7730	ZNF177
26	Zinc fingers	1	0	7732	RNF112
26	Zinc fingers	1	0	7733	ZNF180
26	Zinc fingers	1	0	7737	RNF113A
26	Zinc fingers	1	0	7738	ZNF184
26	Zinc fingers	1	0	7739	ZNF185
26	Zinc fingers	1	0	7741	ZSCAN26
26	Zinc fingers	1	0	7743	ZNF189
26	Zinc fingers	1	0	7745	ZKSCAN8
26	Zinc fingers	1	0	7746	ZSCAN9
26	Zinc fingers	1	0	7748	ZNF195
26	Zinc fingers	1	0	7750	ZMYM2
26	Zinc fingers	1	0	7752	ZNF200
26	Zinc fingers	1	0	7753	ZNF202
26	Zinc fingers	1	0	7755	ZNF205
26	Zinc fingers	1	0	7756	ZNF207
26	Zinc fingers	1	0	7757	ZNF208
26	Zinc fingers	1	0	7760	ZNF213
26	Zinc fingers	1	0	7761	ZNF214
26	Zinc fingers	1	0	7762	ZNF215
26	Zinc fingers	1	0	7763	ZFAND5
26	Zinc fingers	1	0	7764	ZNF217
26	Zinc fingers	1	0	7766	ZNF223
26	Zinc fingers	1	0	7767	ZNF224
26	Zinc fingers	1	0	7768	ZNF225
26	Zinc fingers	1	0	7769	ZNF226
26	Zinc fingers	1	0	7770	ZNF227
26	Zinc fingers	1	0	7771	ZNF112
26	Zinc fingers	1	0	7772	ZNF229
26	Zinc fingers	1	0	7773	ZNF230
26	Zinc fingers	1	0	7775	ZNF232
26	Zinc fingers	1	0	7776	ZNF236
26	Zinc fingers	1	0	7789	ZXDA
26	Zinc fingers	1	0	7791	ZYX
26	Zinc fingers	1	0	7844	RNF103
26	Zinc fingers	1	0	7862	BRPF1
26	Zinc fingers	1	0	7988	ZNF212
26	Zinc fingers	1	0	7994	KAT6A
26	Zinc fingers	1	0	8013	NR4A3
26	Zinc fingers	1	0	8022	LHX3
26	Zinc fingers	1	0	8028	MLLT10
26	Zinc fingers	1	0	8048	CSRP3
26	Zinc fingers	1	0	8085	KMT2D
26	Zinc fingers	1	0	8110	DPF3
26	Zinc fingers	1	0	8148	TAF15
26	Zinc fingers	1	0	8187	ZNF239
26	Zinc fingers	1	0	8193	DPF1
26	Zinc fingers	1	0	8233	ZRSR2
26	Zinc fingers	1	0	8241	RBM10
26	Zinc fingers	1	0	8242	KDM5C
26	Zinc fingers	1	0	8284	KDM5D
26	Zinc fingers	1	0	8315	BRAP
26	Zinc fingers	1	0	8328	GFI1B
26	Zinc fingers	1	0	8411	EEA1
26	Zinc fingers	1	0	8427	ZNF282
26	Zinc fingers	1	0	8431	NR0B2
26	Zinc fingers	1	0	8458	TTF2
26	Zinc fingers	1	0	8462	KLF11
26	Zinc fingers	1	0	8517	IKBKG
26	Zinc fingers	1	0	8543	LMO4
26	Zinc fingers	1	0	8554	PIAS1
26	Zinc fingers	1	0	8572	PDLIM4
26	Zinc fingers	1	0	8609	KLF7
26	Zinc fingers	1	0	8796	SCEL
26	Zinc fingers	1	0	8805	TRIM24
26	Zinc fingers	1	0	8856	NR1I2
26	Zinc fingers	1	0	8878	SQSTM1
26	Zinc fingers	1	0	8882	ZPR1
26	Zinc fingers	1	0	8897	MTMR3
26	Zinc fingers	1	0	8924	HERC2
26	Zinc fingers	1	0	8927	BSN
26	Zinc fingers	1	0	8994	LIMD1
26	Zinc fingers	1	0	9025	RNF8
26	Zinc fingers	1	0	9031	BAZ1B
26	Zinc fingers	1	0	9063	PIAS2
26	Zinc fingers	1	0	9070	ASH2L
26	Zinc fingers	1	0	9110	MTMR4
26	Zinc fingers	1	0	9112	MTA1
26	Zinc fingers	1	0	9124	PDLIM1
26	Zinc fingers	1	0	9139	CBFA2T2
26	Zinc fingers	1	0	9146	HGS
26	Zinc fingers	1	0	9148	NEURL1
26	Zinc fingers	1	0	9169	SCAF11
26	Zinc fingers	1	0	9189	ZBED1
26	Zinc fingers	1	0	9202	ZMYM4
26	Zinc fingers	1	0	9203	ZMYM3
26	Zinc fingers	1	0	9204	ZMYM6
26	Zinc fingers	1	0	9205	ZMYM5
26	Zinc fingers	1	0	9219	MTA2
26	Zinc fingers	1	0	9260	PDLIM7
26	Zinc fingers	1	0	9278	ZBTB22
26	Zinc fingers	1	0	9310	ZNF235
26	Zinc fingers	1	0	9314	KLF4
26	Zinc fingers	1	0	9325	TRIP4
26	Zinc fingers	1	0	9326	ZNHIT3
26	Zinc fingers	1	0	9355	LHX2
26	Zinc fingers	1	0	9372	ZFYVE9
26	Zinc fingers	1	0	9404	LPXN
26	Zinc fingers	1	0	9406	ZRANB2
26	Zinc fingers	1	0	9422	ZNF264
26	Zinc fingers	1	0	9457	FHL5
26	Zinc fingers	1	0	9534	ZNF254
26	Zinc fingers	1	0	9572	NR1D1
26	Zinc fingers	1	0	9604	RNF14
26	Zinc fingers	1	0	9616	RNF7
26	Zinc fingers	1	0	9618	TRAF4
26	Zinc fingers	1	0	9640	ZNF592
26	Zinc fingers	1	0	9645	MICAL2
26	Zinc fingers	1	0	9658	ZNF516
26	Zinc fingers	1	0	9666	DZIP3
26	Zinc fingers	1	0	9668	ZNF432
26	Zinc fingers	1	0	9678	PHF14
26	Zinc fingers	1	0	9705	ST18
26	Zinc fingers	1	0	9726	ZNF646
26	Zinc fingers	1	0	9745	ZNF536
26	Zinc fingers	1	0	9753	ZSCAN12
26	Zinc fingers	1	0	9757	KMT2B
26	Zinc fingers	1	0	9765	ZFYVE16
26	Zinc fingers	1	0	9767	JADE3
26	Zinc fingers	1	0	9781	RNF144A
26	Zinc fingers	1	0	9810	RNF40
26	Zinc fingers	1	0	9831	ZNF623
26	Zinc fingers	1	0	9839	ZEB2
26	Zinc fingers	1	0	9841	ZBTB24
26	Zinc fingers	1	0	9849	ZNF518A
26	Zinc fingers	1	0	9866	TRIM66
26	Zinc fingers	1	0	9867	PJA2
26	Zinc fingers	1	0	9877	ZC3H11A
26	Zinc fingers	1	0	9880	ZBTB39
26	Zinc fingers	1	0	9889	ZBED4
26	Zinc fingers	1	0	9921	RNF10
26	Zinc fingers	1	0	9923	ZBTB40
26	Zinc fingers	1	0	9925	ZBTB5
26	Zinc fingers	1	0	9931	HELZ
26	Zinc fingers	1	0	9970	NR1I3
26	Zinc fingers	1	0	9971	NR1H4
26	Zinc fingers	1	0	9972	NUP153
26	Zinc fingers	1	0	9975	NR1D2
26	Zinc fingers	1	0	9978	RBX1
26	Zinc fingers	1	0	10002	NR2E3
26	Zinc fingers	1	0	10009	ZBTB33
26	Zinc fingers	1	0	10062	NR1H3
26	Zinc fingers	1	0	10107	TRIM10
26	Zinc fingers	1	0	10127	ZNF263
26	Zinc fingers	1	0	10138	YAF2
26	Zinc fingers	1	0	10150	MBNL2
26	Zinc fingers	1	0	10155	TRIM28
26	Zinc fingers	1	0	10168	ZNF197
26	Zinc fingers	1	0	10172	ZNF256
26	Zinc fingers	1	0	10181	RBM5
26	Zinc fingers	1	0	10193	RNF41
26	Zinc fingers	1	0	10194	TSHZ1
26	Zinc fingers	1	0	10206	TRIM13
26	Zinc fingers	1	0	10210	TOPORS
26	Zinc fingers	1	0	10224	ZNF443
26	Zinc fingers	1	0	10293	TRAIP
26	Zinc fingers	1	0	10299	MARCH6
26	Zinc fingers	1	0	10308	ZNF267
26	Zinc fingers	1	0	10320	IKZF1
26	Zinc fingers	1	0	10322	SMYD5
26	Zinc fingers	1	0	10336	PCGF3
26	Zinc fingers	1	0	10346	TRIM22
26	Zinc fingers	1	0	10365	KLF2
26	Zinc fingers	1	0	10401	PIAS3
26	Zinc fingers	1	0	10467	ZNHIT1
26	Zinc fingers	1	0	10472	ZBTB18
26	Zinc fingers	1	0	10475	TRIM38
26	Zinc fingers	1	0	10520	ZNF211
26	Zinc fingers	1	0	10522	DEAF1
26	Zinc fingers	1	0	10524	KAT5
26	Zinc fingers	1	0	10529	NEBL
26	Zinc fingers	1	0	10611	PDLIM5
26	Zinc fingers	1	0	10612	TRIM3
26	Zinc fingers	1	0	10616	RBCK1
26	Zinc fingers	1	0	10661	KLF1
26	Zinc fingers	1	0	10664	CTCF
26	Zinc fingers	1	0	10668	CGRRF1
26	Zinc fingers	1	0	10739	RFPL2
26	Zinc fingers	1	0	10765	KDM5B
26	Zinc fingers	1	0	10771	ZMYND11
26	Zinc fingers	1	0	10773	ZBTB6
26	Zinc fingers	1	0	10778	ZNF271P
26	Zinc fingers	1	0	10780	ZNF234
26	Zinc fingers	1	0	10781	ZNF266
26	Zinc fingers	1	0	10782	ZNF274
26	Zinc fingers	1	0	10793	ZNF273
26	Zinc fingers	1	0	10794	ZNF460
26	Zinc fingers	1	0	10795	ZNF268
26	Zinc fingers	1	0	10838	ZNF275
26	Zinc fingers	1	0	10869	USP19
26	Zinc fingers	1	0	10926	DBF4
26	Zinc fingers	1	0	11043	MID2
26	Zinc fingers	1	0	11074	TRIM31
26	Zinc fingers	1	0	11083	DIDO1
26	Zinc fingers	1	0	11105	PRDM7
26	Zinc fingers	1	0	11107	PRDM5
26	Zinc fingers	1	0	11108	PRDM4
26	Zinc fingers	1	0	11143	KAT7
26	Zinc fingers	1	0	11155	LDB3
26	Zinc fingers	1	0	11176	BAZ2A
26	Zinc fingers	1	0	11177	BAZ1A
26	Zinc fingers	1	0	11236	RNF139
26	Zinc fingers	1	0	11237	RNF24
26	Zinc fingers	1	0	11244	ZHX1
26	Zinc fingers	1	0	11262	SP140
26	Zinc fingers	1	0	11278	KLF12
26	Zinc fingers	1	0	11279	KLF8
26	Zinc fingers	1	0	11342	RNF13
26	Zinc fingers	1	0	22806	IKZF3
26	Zinc fingers	1	0	22807	IKZF2
26	Zinc fingers	1	0	22823	MTF2
26	Zinc fingers	1	0	22834	ZNF652
26	Zinc fingers	1	0	22835	ZFP30
26	Zinc fingers	1	0	22838	RNF44
26	Zinc fingers	1	0	22847	ZNF507
26	Zinc fingers	1	0	22850	ADNP2
26	Zinc fingers	1	0	22869	ZNF510
26	Zinc fingers	1	0	22880	MORC2
26	Zinc fingers	1	0	22882	ZHX2
26	Zinc fingers	1	0	22885	ABLIM3
26	Zinc fingers	1	0	22888	UBOX5
26	Zinc fingers	1	0	22890	ZBTB1
26	Zinc fingers	1	0	22891	ZNF365
26	Zinc fingers	1	0	22902	RUFY3
26	Zinc fingers	1	0	22954	TRIM32
26	Zinc fingers	1	0	22992	KDM2A
26	Zinc fingers	1	0	22998	LIMCH1
26	Zinc fingers	1	0	23001	WDFY3
26	Zinc fingers	1	0	23024	PDZRN3
26	Zinc fingers	1	0	23036	ZNF292
26	Zinc fingers	1	0	23040	MYT1L
26	Zinc fingers	1	0	23051	ZHX3
26	Zinc fingers	1	0	23053	ZSWIM8
26	Zinc fingers	1	0	23060	ZNF609
26	Zinc fingers	1	0	23087	TRIM35
26	Zinc fingers	1	0	23090	ZNF423
26	Zinc fingers	1	0	23091	ZC3H13
26	Zinc fingers	1	0	23099	ZBTB43
26	Zinc fingers	1	0	23118	TAB2
26	Zinc fingers	1	0	23119	HIC2
26	Zinc fingers	1	0	23133	PHF8
26	Zinc fingers	1	0	23140	ZZEF1
26	Zinc fingers	1	0	23144	ZC3H3
26	Zinc fingers	1	0	23174	ZCCHC14
26	Zinc fingers	1	0	23211	ZC3H4
26	Zinc fingers	1	0	23220	DTX4
26	Zinc fingers	1	0	23264	ZC3H7B
26	Zinc fingers	1	0	23295	MGRN1
26	Zinc fingers	1	0	23300	ATMIN
26	Zinc fingers	1	0	23318	ZCCHC11
26	Zinc fingers	1	0	23321	TRIM2
26	Zinc fingers	1	0	23338	JADE2
26	Zinc fingers	1	0	23349	PHF24
26	Zinc fingers	1	0	23361	ZNF629
26	Zinc fingers	1	0	23390	ZDHHC17
26	Zinc fingers	1	0	23394	ADNP
26	Zinc fingers	1	0	23414	ZFPM2
26	Zinc fingers	1	0	23429	RYBP
26	Zinc fingers	1	0	23469	PHF3
26	Zinc fingers	1	0	23503	ZFYVE26
26	Zinc fingers	1	0	23512	SUZ12
26	Zinc fingers	1	0	23515	MORC3
26	Zinc fingers	1	0	23522	KAT6B
26	Zinc fingers	1	0	23528	ZNF281
26	Zinc fingers	1	0	23598	PATZ1
26	Zinc fingers	1	0	23608	MKRN1
26	Zinc fingers	1	0	23609	MKRN2
26	Zinc fingers	1	0	23610	MKRN6P
26	Zinc fingers	1	0	23613	ZMYND8
26	Zinc fingers	1	0	23619	ZIM2
26	Zinc fingers	1	0	23624	CBLC
26	Zinc fingers	1	0	23660	ZKSCAN5
26	Zinc fingers	1	0	23774	BRD1
26	Zinc fingers	1	0	24149	ZNF318
26	Zinc fingers	1	0	25799	ZNF324
26	Zinc fingers	1	0	25850	ZNF345
26	Zinc fingers	1	0	25888	ZNF473
26	Zinc fingers	1	0	25893	TRIM58
26	Zinc fingers	1	0	25897	RNF19A
26	Zinc fingers	1	0	25898	RCHY1
26	Zinc fingers	1	0	25921	ZDHHC5
26	Zinc fingers	1	0	25925	ZNF521
26	Zinc fingers	1	0	25988	HINFP
26	Zinc fingers	1	0	26001	RNF167
26	Zinc fingers	1	0	26009	ZZZ3
26	Zinc fingers	1	0	26013	L3MBTL1
26	Zinc fingers	1	0	26036	ZNF451
26	Zinc fingers	1	0	26038	CHD5
26	Zinc fingers	1	0	26046	LTN1
26	Zinc fingers	1	0	26048	ZNF500
26	Zinc fingers	1	0	26108	PYGO1
26	Zinc fingers	1	0	26136	TES
26	Zinc fingers	1	0	26137	ZBTB20
26	Zinc fingers	1	0	26147	PHF19
26	Zinc fingers	1	0	26149	ZNF658
26	Zinc fingers	1	0	26152	ZNF337
26	Zinc fingers	1	0	26468	LHX6
26	Zinc fingers	1	0	26974	ZNF285
26	Zinc fingers	1	0	26994	RNF11
26	Zinc fingers	1	0	27033	ZBTB32
26	Zinc fingers	1	0	27107	ZBTB11
26	Zinc fingers	1	0	27136	MORC1
26	Zinc fingers	1	0	27153	ZNF777
26	Zinc fingers	1	0	27154	BRPF3
26	Zinc fingers	1	0	27164	SALL3
26	Zinc fingers	1	0	27246	RNF115
26	Zinc fingers	1	0	27295	PDLIM3
26	Zinc fingers	1	0	27300	ZNF544
26	Zinc fingers	1	0	27301	APEX2
26	Zinc fingers	1	0	27309	ZNF330
26	Zinc fingers	1	0	27445	PCLO
26	Zinc fingers	1	0	28999	KLF15
26	Zinc fingers	1	0	29063	ZCCHC4
26	Zinc fingers	1	0	29066	ZC3H7A
26	Zinc fingers	1	0	29068	ZBTB44
26	Zinc fingers	1	0	29128	UHRF1
26	Zinc fingers	1	0	29800	ZDHHC1
26	Zinc fingers	1	0	29801	ZDHHC8
26	Zinc fingers	1	0	29803	REPIN1
26	Zinc fingers	1	0	29951	PDZRN4
26	Zinc fingers	1	0	29964	PRICKLE4
26	Zinc fingers	1	0	29994	BAZ2B
26	Zinc fingers	1	0	29995	LMCD1
26	Zinc fingers	1	0	30827	CXXC1
26	Zinc fingers	1	0	30832	ZNF354C
26	Zinc fingers	1	0	49854	ZBTB21
26	Zinc fingers	1	0	49855	SCAPER
26	Zinc fingers	1	0	50862	RNF141
26	Zinc fingers	1	0	51043	ZBTB7B
26	Zinc fingers	1	0	51058	ZNF691
26	Zinc fingers	1	0	51078	THAP4
26	Zinc fingers	1	0	51101	ZC2HC1A
26	Zinc fingers	1	0	51105	PHF20L1
26	Zinc fingers	1	0	51114	ZDHHC9
26	Zinc fingers	1	0	51127	TRIM17
26	Zinc fingers	1	0	51131	PHF11
26	Zinc fingers	1	0	51132	RLIM
26	Zinc fingers	1	0	51136	RNFT1
26	Zinc fingers	1	0	51147	ING4
26	Zinc fingers	1	0	51157	ZNF580
26	Zinc fingers	1	0	51193	ZNF639
26	Zinc fingers	1	0	51201	ZDHHC2
26	Zinc fingers	1	0	51222	ZNF219
26	Zinc fingers	1	0	51230	PHF20
26	Zinc fingers	1	0	51255	RNF181
26	Zinc fingers	1	0	51257	MARCH2
26	Zinc fingers	1	0	51274	KLF3
26	Zinc fingers	1	0	51276	ZNF571
26	Zinc fingers	1	0	51281	ANKMY1
26	Zinc fingers	1	0	51283	BFAR
26	Zinc fingers	1	0	51304	ZDHHC3
26	Zinc fingers	1	0	51317	PHF21A
26	Zinc fingers	1	0	51320	MEX3C
26	Zinc fingers	1	0	51333	ZNF771
26	Zinc fingers	1	0	51341	ZBTB7A
26	Zinc fingers	1	0	51351	ZNF117
26	Zinc fingers	1	0	51364	ZMYND10
26	Zinc fingers	1	0	51385	ZNF589
26	Zinc fingers	1	0	51427	ZNF107
26	Zinc fingers	1	0	51444	RNF138
26	Zinc fingers	1	0	51474	LIMA1
26	Zinc fingers	1	0	51479	ANKFY1
26	Zinc fingers	1	0	51523	CXXC5
26	Zinc fingers	1	0	51530	ZC3HC1
26	Zinc fingers	1	0	51533	PHF7
26	Zinc fingers	1	0	51538	ZCCHC17
26	Zinc fingers	1	0	51545	ZNF581
26	Zinc fingers	1	0	51588	PIAS4
26	Zinc fingers	1	0	51592	TRIM33
26	Zinc fingers	1	0	51621	KLF13
26	Zinc fingers	1	0	51710	ZNF44
26	Zinc fingers	1	0	51773	RSF1
26	Zinc fingers	1	0	53335	BCL11A
26	Zinc fingers	1	0	53349	ZFYVE1
26	Zinc fingers	1	0	53840	TRIM34
26	Zinc fingers	1	0	54439	RBM27
26	Zinc fingers	1	0	54469	ZFAND6
26	Zinc fingers	1	0	54476	RNF216
26	Zinc fingers	1	0	54503	ZDHHC13
26	Zinc fingers	1	0	54542	RC3H2
26	Zinc fingers	1	0	54546	RNF186
26	Zinc fingers	1	0	54556	ING3
26	Zinc fingers	1	0	54583	EGLN1
26	Zinc fingers	1	0	54620	FBXL19
26	Zinc fingers	1	0	54680	ZNHIT6
26	Zinc fingers	1	0	54708	MARCH5
26	Zinc fingers	1	0	54751	FBLIM1
26	Zinc fingers	1	0	54753	ZNF853
26	Zinc fingers	1	0	54764	ZRANB1
26	Zinc fingers	1	0	54765	TRIM44
26	Zinc fingers	1	0	54778	RNF111
26	Zinc fingers	1	0	54796	BNC2
26	Zinc fingers	1	0	54807	ZNF586
26	Zinc fingers	1	0	54811	ZNF562
26	Zinc fingers	1	0	54815	GATAD2A
26	Zinc fingers	1	0	54819	ZCCHC10
26	Zinc fingers	1	0	54877	ZCCHC2
26	Zinc fingers	1	0	54894	RNF43
26	Zinc fingers	1	0	54897	CASZ1
26	Zinc fingers	1	0	54904	NSD3
26	Zinc fingers	1	0	54925	ZSCAN32
26	Zinc fingers	1	0	54941	RNF125
26	Zinc fingers	1	0	54989	ZNF770
26	Zinc fingers	1	0	54993	ZSCAN2
26	Zinc fingers	1	0	55016	MARCH1
26	Zinc fingers	1	0	55063	ZCWPW1
26	Zinc fingers	1	0	55072	RNF31
26	Zinc fingers	1	0	55079	FEZF2
26	Zinc fingers	1	0	55120	FANCL
26	Zinc fingers	1	0	55128	TRIM68
26	Zinc fingers	1	0	55139	ANKZF1
26	Zinc fingers	1	0	55145	THAP1
26	Zinc fingers	1	0	55146	ZDHHC4
26	Zinc fingers	1	0	55159	RFWD3
26	Zinc fingers	1	0	55167	MSL2
26	Zinc fingers	1	0	55182	RNF220
26	Zinc fingers	1	0	55205	ZNF532
26	Zinc fingers	1	0	55223	TRIM62
26	Zinc fingers	1	0	55247	NEIL3
26	Zinc fingers	1	0	55274	PHF10
26	Zinc fingers	1	0	55298	RNF121
26	Zinc fingers	1	0	55311	ZNF444
26	Zinc fingers	1	0	55345	ZGRF1
26	Zinc fingers	1	0	55422	ZNF331
26	Zinc fingers	1	0	55521	TRIM36
26	Zinc fingers	1	0	55552	ZNF823
26	Zinc fingers	1	0	55565	ZNF821
26	Zinc fingers	1	0	55596	ZCCHC8
26	Zinc fingers	1	0	55625	ZDHHC7
26	Zinc fingers	1	0	55628	ZNF407
26	Zinc fingers	1	0	55632	G2E3
26	Zinc fingers	1	0	55646	LYAR
26	Zinc fingers	1	0	55657	ZNF692
26	Zinc fingers	1	0	55658	RNF126
26	Zinc fingers	1	0	55659	ZNF416
26	Zinc fingers	1	0	55663	ZNF446
26	Zinc fingers	1	0	55666	NPLOC4
26	Zinc fingers	1	0	55679	LIMS2
26	Zinc fingers	1	0	55680	RUFY2
26	Zinc fingers	1	0	55696	RBM22
26	Zinc fingers	1	0	55713	ZNF334
26	Zinc fingers	1	0	55734	ZFP64
26	Zinc fingers	1	0	55743	CHFR
26	Zinc fingers	1	0	55762	ZNF701
26	Zinc fingers	1	0	55769	ZNF83
26	Zinc fingers	1	0	55785	FGD6
26	Zinc fingers	1	0	55786	ZNF415
26	Zinc fingers	1	0	55796	MBNL3
26	Zinc fingers	1	0	55819	RNF130
26	Zinc fingers	1	0	55823	VPS11
26	Zinc fingers	1	0	55854	ZC3H15
26	Zinc fingers	1	0	55870	ASH1L
26	Zinc fingers	1	0	55885	LMO3
26	Zinc fingers	1	0	55888	ZKSCAN7
26	Zinc fingers	1	0	55892	MYNN
26	Zinc fingers	1	0	55893	ZNF395
26	Zinc fingers	1	0	55900	ZNF302
26	Zinc fingers	1	0	55904	KMT2E
26	Zinc fingers	1	0	55905	RNF114
26	Zinc fingers	1	0	55906	ZC4H2
26	Zinc fingers	1	0	55954	ZMAT5
26	Zinc fingers	1	0	56157	TEX13A
26	Zinc fingers	1	0	56163	RNF17
26	Zinc fingers	1	0	56242	ZNF253
26	Zinc fingers	1	0	56254	RNF20
26	Zinc fingers	1	0	56658	TRIM39
26	Zinc fingers	1	0	56829	ZC3HAV1
26	Zinc fingers	1	0	56852	RAD18
26	Zinc fingers	1	0	56888	KCMF1
26	Zinc fingers	1	0	56906	THAP10
26	Zinc fingers	1	0	56950	SMYD2
26	Zinc fingers	1	0	56956	LHX9
26	Zinc fingers	1	0	56979	PRDM9
26	Zinc fingers	1	0	56980	PRDM10
26	Zinc fingers	1	0	57037	ANKMY2
26	Zinc fingers	1	0	57093	TRIM49
26	Zinc fingers	1	0	57116	ZNF695
26	Zinc fingers	1	0	57117	INTS12
26	Zinc fingers	1	0	57159	TRIM54
26	Zinc fingers	1	0	57167	SALL4
26	Zinc fingers	1	0	57178	ZMIZ1
26	Zinc fingers	1	0	57209	ZNF248
26	Zinc fingers	1	0	57215	THAP11
26	Zinc fingers	1	0	57232	ZNF630
26	Zinc fingers	1	0	57335	ZNF286A
26	Zinc fingers	1	0	57336	ZNF287
26	Zinc fingers	1	0	57343	ZNF304
26	Zinc fingers	1	0	57459	GATAD2B
26	Zinc fingers	1	0	57474	ZNF490
26	Zinc fingers	1	0	57484	RNF150
26	Zinc fingers	1	0	57504	MTA3
26	Zinc fingers	1	0	57507	ZNF608
26	Zinc fingers	1	0	57534	MIB1
26	Zinc fingers	1	0	57541	ZNF398
26	Zinc fingers	1	0	57547	ZNF624
26	Zinc fingers	1	0	57553	MICAL3
26	Zinc fingers	1	0	57567	ZNF319
26	Zinc fingers	1	0	57573	ZNF471
26	Zinc fingers	1	0	57574	MARCH4
26	Zinc fingers	1	0	57590	WDFY1
26	Zinc fingers	1	0	57594	HOMEZ
26	Zinc fingers	1	0	57615	ZNF492
26	Zinc fingers	1	0	57616	TSHZ3
26	Zinc fingers	1	0	57621	ZBTB2
26	Zinc fingers	1	0	57623	ZFAT
26	Zinc fingers	1	0	57630	SH3RF1
26	Zinc fingers	1	0	57643	ZSWIM5
26	Zinc fingers	1	0	57649	PHF12
26	Zinc fingers	1	0	57659	ZBTB4
26	Zinc fingers	1	0	57661	PHRF1
26	Zinc fingers	1	0	57674	RNF213
26	Zinc fingers	1	0	57677	ZFP14
26	Zinc fingers	1	0	57683	ZDBF2
26	Zinc fingers	1	0	57684	ZBTB26
26	Zinc fingers	1	0	57688	ZSWIM6
26	Zinc fingers	1	0	57693	ZNF317
26	Zinc fingers	1	0	57711	ZNF529
26	Zinc fingers	1	0	57732	ZFYVE28
26	Zinc fingers	1	0	57786	RBAK
26	Zinc fingers	1	0	57798	GATAD1
26	Zinc fingers	1	0	57862	ZNF410
26	Zinc fingers	1	0	58486	ZBED5
26	Zinc fingers	1	0	58491	ZNF71
26	Zinc fingers	1	0	58492	ZNF77
26	Zinc fingers	1	0	58495	OVOL2
26	Zinc fingers	1	0	58499	ZNF462
26	Zinc fingers	1	0	58500	ZNF250
26	Zinc fingers	1	0	58508	KMT2C
26	Zinc fingers	1	0	58525	WIZ
26	Zinc fingers	1	0	59269	HIVEP3
26	Zinc fingers	1	0	59335	PRDM12
